OMR_Flow,channel_id,channel_number,node,Alt,length,upnode,downnode,group,overlap
-3500,152,164,144,Alt5,3332,144,135,medhi,0.5826461180113256
-3500,152,164,144,Alt5,3332,144,135,hilo,0.7284472200553864
-3500,152,164,144,Alt5,3332,144,135,himed,0.917101216968149
-3500,152,164,144,Alt5,3332,144,135,hihi,0.5639238923322409
-3500,153,165,135,Alt5,3743,135,136,lolo,0.7658071820624173
-3500,153,165,135,Alt5,3743,135,136,lomed,0.3960278166923672
-3500,153,165,135,Alt5,3743,135,136,lohi,0.10940413712523878
-3500,153,165,135,Alt5,3743,135,136,medlo,0.48317883536219597
-3500,153,165,135,Alt5,3743,135,136,medmed,0.7066559991799295
-3500,153,165,135,Alt5,3743,135,136,medhi,0.3621436001267284
-3500,153,165,135,Alt5,3743,135,136,hilo,0.240221724845469
-3500,153,165,135,Alt5,3743,135,136,himed,0.7975968413520604
-3500,153,165,135,Alt5,3743,135,136,hihi,0.4076221799477935
-3500,154,166,136,Alt5,3265,136,137,lolo,0.5017475145868957
-3500,154,166,136,Alt5,3265,136,137,lomed,0.11473209108226001
-3500,154,166,136,Alt5,3265,136,137,lohi,0.4639559998176992
-3500,154,166,136,Alt5,3265,136,137,medlo,0.018898408161476254
-3500,154,166,136,Alt5,3265,136,137,medmed,0.4265431077219546
-3500,154,166,136,Alt5,3265,136,137,medhi,0.638157777953893
-3500,154,166,136,Alt5,3265,136,137,hilo,0.20725847408175468
-3500,154,166,136,Alt5,3265,136,137,himed,0.8569475812837481
-3500,154,166,136,Alt5,3265,136,137,hihi,0.6200054928194731
-3500,155,167,137,Alt5,3407,137,130,lolo,0.11005303519777954
-3500,155,167,137,Alt5,3407,137,130,lomed,0.7646130830980837
-3500,155,167,137,Alt5,3407,137,130,lohi,0.9832244801800698
-3500,155,167,137,Alt5,3407,137,130,medlo,0.12730812327936292
-3500,155,167,137,Alt5,3407,137,130,medmed,0.3572982274927199
-3500,155,167,137,Alt5,3407,137,130,medhi,0.5419025353621691
-3500,155,167,137,Alt5,3407,137,130,hilo,0.7373971573542804
-3500,155,167,137,Alt5,3407,137,130,himed,0.015697079012170434
-3500,155,167,137,Alt5,3407,137,130,hihi,0.6173087428323925
-3500,156,168,136,Alt5,6624,136,130,lolo,0.3394246397074312
-3500,156,168,136,Alt5,6624,136,130,lomed,0.636809119489044
-3500,156,168,136,Alt5,6624,136,130,lohi,0.6758503778837621
-3500,156,168,136,Alt5,6624,136,130,medlo,0.513986307894811
-3500,156,168,136,Alt5,6624,136,130,medmed,0.30944264493882656
-3500,156,168,136,Alt5,6624,136,130,medhi,0.20331061049364507
-3500,156,168,136,Alt5,6624,136,130,hilo,0.041179087944328785
-3500,156,168,136,Alt5,6624,136,130,himed,0.6414377968758345
-3500,156,168,136,Alt5,6624,136,130,hihi,0.39261548640206456
-3500,157,169,16,Alt5,8000,16,138,lolo,0.2671376643702388
-3500,157,169,16,Alt5,8000,16,138,lomed,0.08941024891100824
-3500,157,169,16,Alt5,8000,16,138,lohi,0.8144094876479357
-3500,157,169,16,Alt5,8000,16,138,medlo,0.5557088751811534
-3500,157,169,16,Alt5,8000,16,138,medmed,0.34081606683321297
-3500,157,169,16,Alt5,8000,16,138,medhi,0.7812324773985893
-3500,157,169,16,Alt5,8000,16,138,hilo,0.4290250453632325
-3500,157,169,16,Alt5,8000,16,138,himed,0.29604497365653515
-3500,157,169,16,Alt5,8000,16,138,hihi,0.8912706351839006
-3500,158,170,138,Alt5,6800,138,139,lolo,0.7944385884329677
-3500,158,170,138,Alt5,6800,138,139,lomed,0.13795212097465992
-3500,158,170,138,Alt5,6800,138,139,lohi,0.817478590644896
-3500,158,170,138,Alt5,6800,138,139,medlo,0.9143624003045261
-3500,158,170,138,Alt5,6800,138,139,medmed,0.8366100275889039
-3500,158,170,138,Alt5,6800,138,139,medhi,0.5333798017818481
-3500,158,170,138,Alt5,6800,138,139,hilo,0.6784602992702276
-3500,158,170,138,Alt5,6800,138,139,himed,0.5459245915990323
-3500,158,170,138,Alt5,6800,138,139,hihi,0.4103058425243944
-3500,159,171,139,Alt5,5300,139,21,lolo,0.16515688295476139
-3500,159,171,139,Alt5,5300,139,21,lomed,0.23518361733295023
-3500,159,171,139,Alt5,5300,139,21,lohi,0.8583503549452871
-3500,159,171,139,Alt5,5300,139,21,medlo,0.3886791195254773
-3500,159,171,139,Alt5,5300,139,21,medmed,0.01992590446025133
-3500,159,171,139,Alt5,5300,139,21,medhi,0.839912957046181
-3500,159,171,139,Alt5,5300,139,21,hilo,0.21177183534018695
-3500,159,171,139,Alt5,5300,139,21,himed,0.8506423542276025
-3500,159,171,139,Alt5,5300,139,21,hihi,0.364432709524408
-3500,160,172,140,Alt5,4805,140,26,lolo,0.8173364317044616
-3500,160,172,140,Alt5,4805,140,26,lomed,0.7197396035771817
-3500,160,172,140,Alt5,4805,140,26,lohi,0.06114388513378799
-3500,160,172,140,Alt5,4805,140,26,medlo,0.31689039594493806
-3500,160,172,140,Alt5,4805,140,26,medmed,0.11294175614602864
-3500,160,172,140,Alt5,4805,140,26,medhi,0.9005659222602844
-3500,160,172,140,Alt5,4805,140,26,hilo,0.587652004789561
-3500,160,172,140,Alt5,4805,140,26,himed,0.94836744829081
-3500,160,172,140,Alt5,4805,140,26,hihi,0.022359190974384546
-3500,161,173,141,Alt5,5701,141,140,lolo,0.7063253263477236
-3500,161,173,141,Alt5,5701,141,140,lomed,0.934292457299307
-3500,161,173,141,Alt5,5701,141,140,lohi,0.7086359169334173
-3500,161,173,141,Alt5,5701,141,140,medlo,0.6905153933912516
-3500,161,173,141,Alt5,5701,141,140,medmed,0.09803729131817818
-3500,161,173,141,Alt5,5701,141,140,medhi,0.5278122003655881
-3500,161,173,141,Alt5,5701,141,140,hilo,0.911835432285443
-3500,161,173,141,Alt5,5701,141,140,himed,0.49321730085648596
-3500,161,173,141,Alt5,5701,141,140,hihi,0.10926708322949708
-3500,162,174,142,Alt5,4494,142,141,lolo,0.27058057812973857
-3500,162,174,142,Alt5,4494,142,141,lomed,0.1199301928281784
-3500,162,174,142,Alt5,4494,142,141,lohi,0.3122742085251957
-3500,162,174,142,Alt5,4494,142,141,medlo,0.8838526357430965
-3500,162,174,142,Alt5,4494,142,141,medmed,0.2422392680309713
-3500,162,174,142,Alt5,4494,142,141,medhi,0.7740110035520047
-3500,162,174,142,Alt5,4494,142,141,hilo,0.9612990936730057
-3500,162,174,142,Alt5,4494,142,141,himed,0.9566739210858941
-3500,162,174,142,Alt5,4494,142,141,hihi,0.6218021693639457
-3500,163,175,143,Alt5,4956,143,142,lolo,0.9700468319933861
-3500,163,175,143,Alt5,4956,143,142,lomed,0.6213703125249594
-3500,163,175,143,Alt5,4956,143,142,lohi,0.24667259654961526
-3500,163,175,143,Alt5,4956,143,142,medlo,0.3903046560008079
-3500,163,175,143,Alt5,4956,143,142,medmed,0.8854872435331345
-3500,163,175,143,Alt5,4956,143,142,medhi,0.47894587251357734
-3500,163,175,143,Alt5,4956,143,142,hilo,0.7180381549987942
-3500,163,175,143,Alt5,4956,143,142,himed,0.01900725904852152
-3500,163,175,143,Alt5,4956,143,142,hihi,0.9142945075873286
-3500,164,176,144,Alt5,4247,144,143,lolo,0.7694499583449215
-3500,164,176,144,Alt5,4247,144,143,lomed,0.7005248186178505
-3500,164,176,144,Alt5,4247,144,143,lohi,0.9052008064463735
-3500,164,176,144,Alt5,4247,144,143,medlo,0.6503259784076363
-3500,164,176,144,Alt5,4247,144,143,medmed,0.2806619743350893
-3500,164,176,144,Alt5,4247,144,143,medhi,0.686355431098491
-3500,164,176,144,Alt5,4247,144,143,hilo,0.8411315591074526
-3500,164,176,144,Alt5,4247,144,143,himed,0.6403058760333806
-3500,164,176,144,Alt5,4247,144,143,hihi,0.07118494319729507
-3500,165,177,145,Alt5,4363,145,144,lolo,0.6800342111382633
-3500,165,177,145,Alt5,4363,145,144,lomed,0.1490611785557121
-3500,165,177,145,Alt5,4363,145,144,lohi,0.025753357214853168
-3500,165,177,145,Alt5,4363,145,144,medlo,0.102860311511904
-3500,165,177,145,Alt5,4363,145,144,medmed,0.9335015611723065
-3500,165,177,145,Alt5,4363,145,144,medhi,0.3091075234115124
-3500,165,177,145,Alt5,4363,145,144,hilo,0.2931644294876605
-3500,165,177,145,Alt5,4363,145,144,himed,0.5452996944077313
-3500,165,177,145,Alt5,4363,145,144,hihi,0.5579595295712352
-3500,166,178,124,Alt5,5621,124,145,lolo,0.7135592773556709
-3500,166,178,124,Alt5,5621,124,145,lomed,0.36674272920936346
-3500,166,178,124,Alt5,5621,124,145,lohi,0.14755808282643557
-3500,166,178,124,Alt5,5621,124,145,medlo,0.5146842829417437
-3500,166,178,124,Alt5,5621,124,145,medmed,0.31104090507142246
-3500,166,178,124,Alt5,5621,124,145,medhi,0.5014620430301875
-3500,166,178,124,Alt5,5621,124,145,hilo,0.2207432077266276
-3500,166,178,124,Alt5,5621,124,145,himed,0.24448067997582257
-3500,166,178,124,Alt5,5621,124,145,hihi,0.7713983242865652
-3500,167,179,125,Alt5,3066,125,145,lolo,0.523255301406607
-3500,167,179,125,Alt5,3066,125,145,lomed,0.6511984460521489
-3500,167,179,125,Alt5,3066,125,145,lohi,0.531610423931852
-3500,167,179,125,Alt5,3066,125,145,medlo,0.2543751955963671
-3500,167,179,125,Alt5,3066,125,145,medmed,0.07551251049153507
-3500,167,179,125,Alt5,3066,125,145,medhi,0.7352328745182604
-3500,167,179,125,Alt5,3066,125,145,hilo,0.5044416571035981
-3500,167,179,125,Alt5,3066,125,145,himed,0.9171243377495557
-3500,167,179,125,Alt5,3066,125,145,hihi,0.6628046126570553
-3500,168,180,146,Alt5,NA,NA,NA,lolo,0.43198659364134073
-3500,168,180,146,Alt5,NA,NA,NA,lomed,0.6023994907736778
-3500,168,180,146,Alt5,NA,NA,NA,lohi,0.6259109245147556
-3500,168,180,146,Alt5,NA,NA,NA,medlo,0.21541427308693528
-3500,168,180,146,Alt5,NA,NA,NA,medmed,0.799371455097571
-3500,168,180,146,Alt5,NA,NA,NA,medhi,0.003695874009281397
-3500,168,180,146,Alt5,NA,NA,NA,hilo,0.32096809800714254
-3500,168,180,146,Alt5,NA,NA,NA,himed,0.051537769148126245
-3500,168,180,146,Alt5,NA,NA,NA,hihi,0.8891651667654514
-3500,169,181,147,Alt5,NA,NA,NA,lolo,0.8352890857495368
-3500,169,181,147,Alt5,NA,NA,NA,lomed,0.7479621595703065
-3500,169,181,147,Alt5,NA,NA,NA,lohi,0.9677298166789114
-3500,169,181,147,Alt5,NA,NA,NA,medlo,0.6500747518148273
-3500,169,181,147,Alt5,NA,NA,NA,medmed,0.40306644537486136
-3500,169,181,147,Alt5,NA,NA,NA,medhi,0.9892598474398255
-3500,169,181,147,Alt5,NA,NA,NA,hilo,0.5547340386547148
-3500,169,181,147,Alt5,NA,NA,NA,himed,0.6179620649199933
-3500,169,181,147,Alt5,NA,NA,NA,hihi,0.7482249883469194
-3500,170,182,148,Alt5,NA,NA,NA,lolo,0.6183416971471161
-3500,170,182,148,Alt5,NA,NA,NA,lomed,0.1799640457611531
-3500,170,182,148,Alt5,NA,NA,NA,lohi,0.9064834297169
-3500,170,182,148,Alt5,NA,NA,NA,medlo,0.031005857279524207
-3500,170,182,148,Alt5,NA,NA,NA,medmed,0.9816431691870093
-3500,170,182,148,Alt5,NA,NA,NA,medhi,0.22100819554179907
-3500,170,182,148,Alt5,NA,NA,NA,hilo,0.16219939314760268
-3500,170,182,148,Alt5,NA,NA,NA,himed,0.6272177454084158
-3500,170,182,148,Alt5,NA,NA,NA,hihi,0.4884311354253441
-3500,171,183,149,Alt5,4506,149,58,lolo,0.3581442083232105
-3500,171,183,149,Alt5,4506,149,58,lomed,0.2579860391560942
-3500,171,183,149,Alt5,4506,149,58,lohi,0.3762812258210033
-3500,171,183,149,Alt5,4506,149,58,medlo,0.4825753550976515
-3500,171,183,149,Alt5,4506,149,58,medmed,0.6197047540917993
-3500,171,183,149,Alt5,4506,149,58,medhi,0.10449995822273195
-3500,171,183,149,Alt5,4506,149,58,hilo,0.935593560570851
-3500,171,183,149,Alt5,4506,149,58,himed,0.9963562695775181
-3500,171,183,149,Alt5,4506,149,58,hihi,0.49234999995678663
-3500,172,184,150,Alt5,8869,150,149,lolo,0.7334727842826396
-3500,172,184,150,Alt5,8869,150,149,lomed,0.505045082885772
-3500,172,184,150,Alt5,8869,150,149,lohi,0.5622955872677267
-3500,172,184,150,Alt5,8869,150,149,medlo,0.95605833013542
-3500,172,184,150,Alt5,8869,150,149,medmed,0.7206593204755336
-3500,172,184,150,Alt5,8869,150,149,medhi,0.36069765547290444
-3500,172,184,150,Alt5,8869,150,149,hilo,0.5992478681728244
-3500,172,184,150,Alt5,8869,150,149,himed,0.5094730919227004
-3500,172,184,150,Alt5,8869,150,149,hihi,0.9592388451565057
-3500,173,185,151,Alt5,4600,151,152,lolo,0.9794766791164875
-3500,173,185,151,Alt5,4600,151,152,lomed,0.5487690903246403
-3500,173,185,151,Alt5,4600,151,152,lohi,0.1959789046086371
-3500,173,185,151,Alt5,4600,151,152,medlo,0.6009701399598271
-3500,173,185,151,Alt5,4600,151,152,medmed,0.2068287581205368
-3500,173,185,151,Alt5,4600,151,152,medhi,0.8305181628093123
-3500,173,185,151,Alt5,4600,151,152,hilo,0.45042962627485394
-3500,173,185,151,Alt5,4600,151,152,himed,0.4171643820591271
-3500,173,185,151,Alt5,4600,151,152,hihi,0.36258361442014575
-3500,174,186,152,Alt5,4600,152,153,lolo,0.12272970075719059
-3500,174,186,152,Alt5,4600,152,153,lomed,0.7475016354583204
-3500,174,186,152,Alt5,4600,152,153,lohi,0.5331471161916852
-3500,174,186,152,Alt5,4600,152,153,medlo,0.06696052616462111
-3500,174,186,152,Alt5,4600,152,153,medmed,0.4195891658309847
-3500,174,186,152,Alt5,4600,152,153,medhi,0.3378979635890573
-3500,174,186,152,Alt5,4600,152,153,hilo,0.24657652899622917
-3500,174,186,152,Alt5,4600,152,153,himed,0.3347887347918004
-3500,174,186,152,Alt5,4600,152,153,hihi,0.4121258622035384
-3500,175,187,153,Alt5,3200,153,154,lolo,0.7770974289160222
-3500,175,187,153,Alt5,3200,153,154,lomed,0.7980805314145982
-3500,175,187,153,Alt5,3200,153,154,lohi,0.2745538749732077
-3500,175,187,153,Alt5,3200,153,154,medlo,0.6344009272288531
-3500,175,187,153,Alt5,3200,153,154,medmed,0.28770398208871484
-3500,175,187,153,Alt5,3200,153,154,medhi,0.6643375852145255
-3500,175,187,153,Alt5,3200,153,154,hilo,0.3815177211072296
-3500,175,187,153,Alt5,3200,153,154,himed,0.7094405265524983
-3500,175,187,153,Alt5,3200,153,154,hihi,0.02336010686121881
-3500,176,188,154,Alt5,2641,154,155,lolo,0.11755429720506072
-3500,176,188,154,Alt5,2641,154,155,lomed,0.006522799609228969
-3500,176,188,154,Alt5,2641,154,155,lohi,0.4838780350983143
-3500,176,188,154,Alt5,2641,154,155,medlo,0.9225418465211987
-3500,176,188,154,Alt5,2641,154,155,medmed,0.10018832376226783
-3500,176,188,154,Alt5,2641,154,155,medhi,0.767718743532896
-3500,176,188,154,Alt5,2641,154,155,hilo,0.39649416017346084
-3500,176,188,154,Alt5,2641,154,155,himed,0.2544590635225177
-3500,176,188,154,Alt5,2641,154,155,hihi,0.629296121886
-3500,177,189,155,Alt5,2562,155,156,lolo,0.7715065714437515
-3500,177,189,155,Alt5,2562,155,156,lomed,0.6099803249817342
-3500,177,189,155,Alt5,2562,155,156,lohi,0.0820388924330473
-3500,177,189,155,Alt5,2562,155,156,medlo,0.4626962395850569
-3500,177,189,155,Alt5,2562,155,156,medmed,0.12144502298906446
-3500,177,189,155,Alt5,2562,155,156,medhi,0.9267753977328539
-3500,177,189,155,Alt5,2562,155,156,hilo,0.4013629893306643
-3500,177,189,155,Alt5,2562,155,156,himed,0.6270904000848532
-3500,177,189,155,Alt5,2562,155,156,hihi,0.6444161797408015
-3500,178,190,156,Alt5,2315,156,157,lolo,0.8814323991537094
-3500,178,190,156,Alt5,2315,156,157,lomed,0.21252249064855278
-3500,178,190,156,Alt5,2315,156,157,lohi,0.8116630532313138
-3500,178,190,156,Alt5,2315,156,157,medlo,0.6916541864629835
-3500,178,190,156,Alt5,2315,156,157,medmed,0.07091210992075503
-3500,178,190,156,Alt5,2315,156,157,medhi,0.013385551748797297
-3500,178,190,156,Alt5,2315,156,157,hilo,0.6665147244930267
-3500,178,190,156,Alt5,2315,156,157,himed,0.019077497301623225
-3500,178,190,156,Alt5,2315,156,157,hihi,0.7363435348961502
-3500,179,191,157,Alt5,3596,157,158,lolo,0.2562954614404589
-3500,179,191,157,Alt5,3596,157,158,lomed,0.6740473201498389
-3500,179,191,157,Alt5,3596,157,158,lohi,0.1700746191199869
-3500,179,191,157,Alt5,3596,157,158,medlo,0.880190550815314
-3500,179,191,157,Alt5,3596,157,158,medmed,0.9895034567452967
-3500,179,191,157,Alt5,3596,157,158,medhi,0.9833181635476649
-3500,179,191,157,Alt5,3596,157,158,hilo,0.019607941387221217
-3500,179,191,157,Alt5,3596,157,158,himed,0.3807587947230786
-3500,179,191,157,Alt5,3596,157,158,hihi,0.9755856455303729
-3500,180,192,158,Alt5,1709,158,159,lolo,0.2903272691182792
-3500,180,192,158,Alt5,1709,158,159,lomed,0.9084949516691267
-3500,180,192,158,Alt5,1709,158,159,lohi,0.28927939338609576
-3500,180,192,158,Alt5,1709,158,159,medlo,0.868715125368908
-3500,180,192,158,Alt5,1709,158,159,medmed,0.4939827364869416
-3500,180,192,158,Alt5,1709,158,159,medhi,0.01224628183990717
-3500,180,192,158,Alt5,1709,158,159,hilo,0.5193000216968358
-3500,180,192,158,Alt5,1709,158,159,himed,0.6511632073670626
-3500,180,192,158,Alt5,1709,158,159,hihi,0.5746461360249668
-3500,181,193,159,Alt5,1508,159,160,lolo,0.19408745598047972
-3500,181,193,159,Alt5,1508,159,160,lomed,0.3308899821713567
-3500,181,193,159,Alt5,1508,159,160,lohi,0.26473544514738023
-3500,181,193,159,Alt5,1508,159,160,medlo,0.005477522732689977
-3500,181,193,159,Alt5,1508,159,160,medmed,0.03224054700694978
-3500,181,193,159,Alt5,1508,159,160,medhi,0.9514964828267694
-3500,181,193,159,Alt5,1508,159,160,hilo,0.04946946306154132
-3500,181,193,159,Alt5,1508,159,160,himed,0.09209757391363382
-3500,181,193,159,Alt5,1508,159,160,hihi,0.22617415734566748
-3500,182,194,160,Alt5,1946,160,149,lolo,0.1171800319571048
-3500,182,194,160,Alt5,1946,160,149,lomed,0.9407642595469952
-3500,182,194,160,Alt5,1946,160,149,lohi,0.2550480365753174
-3500,182,194,160,Alt5,1946,160,149,medlo,0.25286280270665884
-3500,182,194,160,Alt5,1946,160,149,medmed,0.24019942455925047
-3500,182,194,160,Alt5,1946,160,149,medhi,0.8151874025352299
-3500,182,194,160,Alt5,1946,160,149,hilo,0.8264448083937168
-3500,182,194,160,Alt5,1946,160,149,himed,0.7656009171623737
-3500,182,194,160,Alt5,1946,160,149,hihi,0.19972871197387576
-3500,183,195,5,Alt5,3045,5,162,lolo,0.15107520413585007
-3500,183,195,5,Alt5,3045,5,162,lomed,0.5035394195001572
-3500,183,195,5,Alt5,3045,5,162,lohi,0.6553775770589709
-3500,183,195,5,Alt5,3045,5,162,medlo,0.9478535752277821
-3500,183,195,5,Alt5,3045,5,162,medmed,0.5748991000000387
-3500,183,195,5,Alt5,3045,5,162,medhi,0.5095990989357233
-3500,183,195,5,Alt5,3045,5,162,hilo,0.2850423217751086
-3500,183,195,5,Alt5,3045,5,162,himed,0.45888364710845053
-3500,183,195,5,Alt5,3045,5,162,hihi,0.47281014756299555
-3500,184,196,162,Alt5,8526,162,163,lolo,0.8267411289270967
-3500,184,196,162,Alt5,8526,162,163,lomed,0.6806925220880657
-3500,184,196,162,Alt5,8526,162,163,lohi,0.4776721259113401
-3500,184,196,162,Alt5,8526,162,163,medlo,0.7398710893467069
-3500,184,196,162,Alt5,8526,162,163,medmed,0.29756056028418243
-3500,184,196,162,Alt5,8526,162,163,medhi,0.717994922073558
-3500,184,196,162,Alt5,8526,162,163,hilo,0.8189947791397572
-3500,184,196,162,Alt5,8526,162,163,himed,0.043592890026047826
-3500,184,196,162,Alt5,8526,162,163,hihi,0.16850536060519516
-3500,185,197,163,Alt5,7205,163,164,lolo,0.29556547617539763
-3500,185,197,163,Alt5,7205,163,164,lomed,0.9228174283634871
-3500,185,197,163,Alt5,7205,163,164,lohi,0.6466737904120237
-3500,185,197,163,Alt5,7205,163,164,medlo,0.34628593805246055
-3500,185,197,163,Alt5,7205,163,164,medmed,0.8881981091108173
-3500,185,197,163,Alt5,7205,163,164,medhi,0.6384415745269507
-3500,185,197,163,Alt5,7205,163,164,hilo,0.9615661632269621
-3500,185,197,163,Alt5,7205,163,164,himed,0.2677791647147387
-3500,185,197,163,Alt5,7205,163,164,hihi,0.5482446798123419
-3500,186,198,164,Alt5,7231,164,165,lolo,0.1008946483489126
-3500,186,198,164,Alt5,7231,164,165,lomed,0.27908680704422295
-3500,186,198,164,Alt5,7231,164,165,lohi,0.7931111268699169
-3500,186,198,164,Alt5,7231,164,165,medlo,0.25141895143315196
-3500,186,198,164,Alt5,7231,164,165,medmed,0.15068873763084412
-3500,186,198,164,Alt5,7231,164,165,medhi,0.25279106688685715
-3500,186,198,164,Alt5,7231,164,165,hilo,0.17929128441028297
-3500,186,198,164,Alt5,7231,164,165,himed,0.7189732489641756
-3500,186,198,164,Alt5,7231,164,165,hihi,0.8295894500333816
-3500,187,199,165,Alt5,6662,165,54,lolo,0.8574546878226101
-3500,187,199,165,Alt5,6662,165,54,lomed,0.5041929127182811
-3500,187,199,165,Alt5,6662,165,54,lohi,0.6822414179332554
-3500,187,199,165,Alt5,6662,165,54,medlo,0.7779420937877148
-3500,187,199,165,Alt5,6662,165,54,medmed,0.6763487646821886
-3500,187,199,165,Alt5,6662,165,54,medhi,0.8545319582335651
-3500,187,199,165,Alt5,6662,165,54,hilo,0.5415260950103402
-3500,187,199,165,Alt5,6662,165,54,himed,0.7096226538997144
-3500,187,199,165,Alt5,6662,165,54,hihi,0.7358484615106136
-3500,188,201,166,Alt5,7630,166,167,lolo,0.18530692486092448
-3500,188,201,166,Alt5,7630,166,167,lomed,0.06649340828880668
-3500,188,201,166,Alt5,7630,166,167,lohi,0.5790101147722453
-3500,188,201,166,Alt5,7630,166,167,medlo,0.4589714512694627
-3500,188,201,166,Alt5,7630,166,167,medmed,0.723903434118256
-3500,188,201,166,Alt5,7630,166,167,medhi,0.7391122956760228
-3500,188,201,166,Alt5,7630,166,167,hilo,0.6106113665737212
-3500,188,201,166,Alt5,7630,166,167,himed,0.8497751846443862
-3500,188,201,166,Alt5,7630,166,167,hihi,0.7894563337322325
-3500,189,202,167,Alt5,7019,167,168,lolo,0.2888826837297529
-3500,189,202,167,Alt5,7019,167,168,lomed,0.6868469014298171
-3500,189,202,167,Alt5,7019,167,168,lohi,0.051772974664345384
-3500,189,202,167,Alt5,7019,167,168,medlo,0.278789721429348
-3500,189,202,167,Alt5,7019,167,168,medmed,0.1557535284664482
-3500,189,202,167,Alt5,7019,167,168,medhi,0.07637218106538057
-3500,189,202,167,Alt5,7019,167,168,hilo,0.6024684750009328
-3500,189,202,167,Alt5,7019,167,168,himed,0.3767620730213821
-3500,189,202,167,Alt5,7019,167,168,hihi,0.5752688338980079
-3500,190,203,168,Alt5,6789,168,169,lolo,0.8795155126135796
-3500,190,203,168,Alt5,6789,168,169,lomed,0.7363921797368675
-3500,190,203,168,Alt5,6789,168,169,lohi,0.24831049307249486
-3500,190,203,168,Alt5,6789,168,169,medlo,0.5892910147085786
-3500,190,203,168,Alt5,6789,168,169,medmed,0.030454409774392843
-3500,190,203,168,Alt5,6789,168,169,medhi,0.844258357770741
-3500,190,203,168,Alt5,6789,168,169,hilo,0.438419426092878
-3500,190,203,168,Alt5,6789,168,169,himed,0.08839542814530432
-3500,190,203,168,Alt5,6789,168,169,hihi,0.5342049887403846
-3500,191,204,170,Alt5,7297,170,171,lolo,0.6816133444663137
-3500,191,204,170,Alt5,7297,170,171,lomed,0.9992755542043597
-3500,191,204,170,Alt5,7297,170,171,lohi,0.2765800596680492
-3500,191,204,170,Alt5,7297,170,171,medlo,0.20293152518570423
-3500,191,204,170,Alt5,7297,170,171,medmed,0.5267502162605524
-3500,191,204,170,Alt5,7297,170,171,medhi,0.08952996507287025
-3500,191,204,170,Alt5,7297,170,171,hilo,0.8621783580165356
-3500,191,204,170,Alt5,7297,170,171,himed,0.44575137039646506
-3500,191,204,170,Alt5,7297,170,171,hihi,0.8139996184036136
-3500,192,205,56,Alt5,4630,56,171,lolo,0.6495261755771935
-3500,192,205,56,Alt5,4630,56,171,lomed,0.5286319644656032
-3500,192,205,56,Alt5,4630,56,171,lohi,0.6524810395203531
-3500,192,205,56,Alt5,4630,56,171,medlo,0.2130708573386073
-3500,192,205,56,Alt5,4630,56,171,medmed,0.3054433325305581
-3500,192,205,56,Alt5,4630,56,171,medhi,0.7448921522591263
-3500,192,205,56,Alt5,4630,56,171,hilo,0.22984640719369054
-3500,192,205,56,Alt5,4630,56,171,himed,0.03451116615906358
-3500,192,205,56,Alt5,4630,56,171,hihi,0.6945149551611394
-3500,193,206,171,Alt5,5533,171,172,lolo,0.15427037281915545
-3500,193,206,171,Alt5,5533,171,172,lomed,0.2428354846779257
-3500,193,206,171,Alt5,5533,171,172,lohi,0.647634661057964
-3500,193,206,171,Alt5,5533,171,172,medlo,0.9698422523215413
-3500,193,206,171,Alt5,5533,171,172,medmed,0.5988543843850493
-3500,193,206,171,Alt5,5533,171,172,medhi,0.03825558186508715
-3500,193,206,171,Alt5,5533,171,172,hilo,0.8500640050042421
-3500,193,206,171,Alt5,5533,171,172,himed,0.14616855536587536
-3500,193,206,171,Alt5,5533,171,172,hihi,0.3502116540912539
-3500,194,207,172,Alt5,2534,172,173,lolo,0.17486559692770243
-3500,194,207,172,Alt5,2534,172,173,lomed,0.5630248927045614
-3500,194,207,172,Alt5,2534,172,173,lohi,0.06277108797803521
-3500,194,207,172,Alt5,2534,172,173,medlo,0.6699544279836118
-3500,194,207,172,Alt5,2534,172,173,medmed,0.8749629841186106
-3500,194,207,172,Alt5,2534,172,173,medhi,0.48480565077625215
-3500,194,207,172,Alt5,2534,172,173,hilo,0.6025491757318377
-3500,194,207,172,Alt5,2534,172,173,himed,0.6500412235036492
-3500,194,207,172,Alt5,2534,172,173,hihi,0.394791541621089
-3500,195,208,173,Alt5,4235,173,174,lolo,0.5790327270515263
-3500,195,208,173,Alt5,4235,173,174,lomed,0.3194545730948448
-3500,195,208,173,Alt5,4235,173,174,lohi,0.5326864351518452
-3500,195,208,173,Alt5,4235,173,174,medlo,0.8955199806950986
-3500,195,208,173,Alt5,4235,173,174,medmed,0.0060793624725192785
-3500,195,208,173,Alt5,4235,173,174,medhi,0.28287556837312877
-3500,195,208,173,Alt5,4235,173,174,hilo,0.2384341461583972
-3500,195,208,173,Alt5,4235,173,174,himed,0.9823396527208388
-3500,195,208,173,Alt5,4235,173,174,hihi,0.024788053706288338
-3500,196,209,174,Alt5,3553,174,175,lolo,0.6299758865498006
-3500,196,209,174,Alt5,3553,174,175,lomed,0.22318855253979564
-3500,196,209,174,Alt5,3553,174,175,lohi,0.5816674844827503
-3500,196,209,174,Alt5,3553,174,175,medlo,0.3272170864511281
-3500,196,209,174,Alt5,3553,174,175,medmed,0.6040478530339897
-3500,196,209,174,Alt5,3553,174,175,medhi,0.3707916645798832
-3500,196,209,174,Alt5,3553,174,175,hilo,0.6240821070969105
-3500,196,209,174,Alt5,3553,174,175,himed,0.9476259092334658
